614,239,221,204,192,219,234,273,178,195,256,341,281,444,244,214,271,333,279,319,246,273,290,255,295,237,174,223,198,229,231,233,235,130,506,239,207,93,269,242,201,219,429,242,221,223,236,91,227,237,232,330,328,249,299,214,255,253,337,325,296,305,244,286,231,321,298,238,334,262,287,259,270,306,260,262,292,346,315,284,330,237,275,300,254,365,304,328,403,87,330,263,227,342,335,266,230,649,288,450,262,219,259,269,80,308,332,478,253,321,221,343,261,209,381,241,316,263,285,268,255,275,298,241,260,312,242,265,259,263,260,305,246,294,222,130,234,236,286,255,264,356,276,288,408,320,351,266,318,253,296,261,291,255,247,218,341,278,279,232,282,311,371,334,237,308,267,478,277,262,317,277,343,263,324,301,367,326,379,356,317,312,281,288,235,330,235,395,217,308,417,304,260,282,310,539,282,371,357,334
6,4,6,6,9,9,6,1,1,3,6,1,3,2,3,1,3,2,9,2,6,7,1,9,9,7,4,2,6,1,7,8,9,1,4,7,2,9,4,8,8,1,4,3,7,1,8,4,2,3,6,2,1,9,3,5,3,6,4,6,7,1,1,7,8,4,3,7,2,6,9,4,2,6,7,3,1,6,1,5,8,8,4,4,6,3,2,2,4,8,7,6,9,4,9,8,8,9,9,2,3,9,9,3,8,2,1,7,6,1,6,5,3,7,8,6,6,5,5,5,6,3,6,3,7,8,4,8,8,8,5,4,1,5,8,1,3,8,8,8,6,3,4,4,5,4,2,4,1,6,2,6,4,5,3,2,4,7,9,6,8,7,9,1,8,1,7,1,3,9,1,3,3,1,6,6,8,5,9,2,6,7,6,5,9,9,8,6,4,2,4,7,7,5,3,1,3,5,7,6
0,0,0,0,0,0,0,0,0,68.777777777777771,0.89999999999997726,-119.90000000000001,-49.699999999999989,-206.69999999999999,17.300000000000011,52.5,-5.0,-63.300000000000011,-3.3000000000000114,-33.199999999999989,52.199999999999989,24.199999999999989,0.39999999999997726,36.300000000000011,-22.600000000000023,40.5,105.80000000000001,47.100000000000023,61.100000000000023,22.0,11.0,7.5,1.5,101.0,-287.5,0.59999999999999432,32.800000000000011,150.09999999999999,-38.900000000000006,-4.8000000000000114,37.5,16.5,-194.90000000000001,11.5,43.699999999999989,13.199999999999989,-1.4000000000000057,146.5,10.300000000000011,-3.9000000000000057,0.59999999999999432,-94.300000000000011,-81.199999999999989,-12.300000000000011,-61.599999999999994,31.199999999999989,-10.699999999999989,-6.8000000000000114,-74.600000000000023,-51.600000000000023,-13.800000000000011,-16.399999999999977,42.100000000000023,-8.3000000000000114,50.399999999999977,-46.399999999999977,-12.699999999999989,51.600000000000023,-45.899999999999977,25.800000000000011,-5.5,21.600000000000023,6.0,-27.399999999999977,20.600000000000023,21.5,-14.399999999999977,-69.0,-27.199999999999989,1.8999999999999773,-41.899999999999977,55.399999999999977,15.199999999999989,-9.3000000000000114,36.100000000000023,-75.5,-4.1999999999999886,-27.0,-103.80000000000001,221.0,-41.699999999999989,25.300000000000011,63.899999999999977,-55.899999999999977,-44.699999999999989,32.399999999999977,58.5,-367.89999999999998,25.199999999999989,-148.30000000000001,76.0,112.19999999999999,67.800000000000011,61.0,242.69999999999999,-10.800000000000011,-30.600000000000023,-166.39999999999998,41.5,-30.0,57.100000000000023,-69.0,25.399999999999977,77.600000000000023,-100.39999999999998,69.699999999999989,-12.0,39.399999999999977,-4.1000000000000227,16.100000000000023,23.800000000000011,7.1999999999999886,-22.600000000000023,38.100000000000023,22.300000000000011,-41.800000000000011,35.300000000000011,4.8999999999999773,11.100000000000023,4.5,7.0,-37.5,24.5,-28.699999999999989,48.600000000000023,136.80000000000001,14.599999999999994,11.800000000000011,-41.099999999999994,-7.4000000000000057,-17.199999999999989,-108.80000000000001,-23.699999999999989,-32.699999999999989,-153.30000000000001,-46.699999999999989,-58.699999999999989,38.0,-11.0,57.199999999999989,14.0,52.199999999999989,12.699999999999989,50.199999999999989,54.899999999999977,67.800000000000011,-65.399999999999977,-3.3999999999999773,-3.1999999999999886,39.899999999999977,-12.199999999999989,-42.600000000000023,-97.600000000000023,-52.600000000000023,52.300000000000011,-19.699999999999989,30.300000000000011,-188.10000000000002,32.899999999999977,47.699999999999989,-4.3000000000000114,39.199999999999989,-30.199999999999989,47.0,-21.100000000000023,10.600000000000023,-56.100000000000023,-5.1000000000000227,-73.300000000000011,-40.100000000000023,8.3000000000000114,13.300000000000011,47.800000000000011,34.600000000000023,90.100000000000023,-13.800000000000011,84.100000000000023,-89.100000000000023,95.800000000000011,-11.399999999999977,-125.19999999999999,-2.1999999999999886,41.0,16.899999999999977,-11.699999999999989,-233.19999999999999,44.699999999999989,-39.600000000000023,-28.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
0.21267571598291396,0.12172552011907101,0.16628903821110724,0.16419678032398224,0.12846303731203079,0.33528438322246074,0.40034539103507993,0.37376968041062353,0.44938205331563952,0.37156479582190516,0.10693113319575787,0.24439590293914079,0.16761135160923005,0.204139993339777,0.29233374148607255,0.4290323406457901,0.35122641175985336,0.14214244708418847,0.47699313014745715,0.22250337228178979,0.15205750204622745,0.21202075108885765,0.32093709111213686,0.41706218868494033,0.36615640968084334,0.36050158590078352,0.34862812310457231,0.29796917736530304,0.27048892602324487,0.13409497532993556,0.25014603994786738,0.24530494213104248,0.23378413394093514,0.27245736569166185,0.20442392937839032,0.25024844706058502,0.24035945460200309,0.20936379507184028,0.11569744981825351,0.31560244485735894,0.39208615794777868,0.33629613965749738,0.31612243335694074,0.10891576800495387,0.22356999702751637,0.15408612191677093,0.24596285298466683,0.074215638497844336,0.085461651533842081,0.11221504397690296,0.28479924350976943,0.53608899414539335,0.54166053086519239,0.17982147112488747,0.25870547518134118,0.48890369534492495,0.11490314342081547,0.12748795282095671,0.52261307984590533,0.45643237680196763,0.18608045242726803,0.14689168334007263,0.1930693954229355,0.080662600323557848,0.098808098770678046,0.18025674000382425,0.093900509551167494,0.36353930793702605,0.39437103122472761,0.34468854777514935,0.11976858898997307,0.10716708898544311,0.18422520011663437,0.10630528181791306,0.20384981334209443,0.37744973823428152,0.39915273636579512,0.28186684623360636,0.082896354608237743,0.095610041916370389,0.16154378205537795,0.17123798802495002,0.14253592491149902,0.14116593152284623,0.21586526259779931,0.23228399381041526,0.2812123827636242,0.3156459078192711,0.33577756397426128,0.16807089596986771,0.40642919093370439,0.31140044853091242,0.49296838194131853,0.40597877427935603,0.28978348225355149,0.48342122435569762,0.32934840098023416,0.22238010279834269,0.12978638224303723,0.24153980575501918,0.45684395134449007,0.2191766805946827,0.22751377448439597,0.33347122147679331,0.22900741975754499,0.063209745287895205,0.10683250147849321,0.45415609329938889,0.42638028413057327,0.30266510024666787,0.24030920639634132,0.27167502939701083,0.2904555030167103,0.27752403467893599,0.28815506622195242,0.40104595869779586,0.26757235154509545,0.31974159367382526,0.12571678590029478,0.23547066897153854,0.35434536617249252,0.51916588991880419,0.42057556882500646,0.22342763021588324,0.54911271408200268,0.45716939866542816,0.082995847798883915,0.132340919226408,0.1123905397951603,0.23244588822126389,0.27551757097244262,0.3362342406064272,0.27556751943193375,0.092296697711572048,0.25510321464389563,0.32892388701438902,0.35639576818794011,0.19159428775310516,0.16827046647667884,0.17876448109745979,0.49283802211284639,0.23235906977206469,0.50941151231527326,0.19270660188049077,0.24296626746654509,0.26829716973006723,0.18656826168298721,0.30232929885387422,0.19855066090822221,0.18494820967316628,0.23638800941407681,0.20993954576551915,0.367037645727396,0.20480237677693366,0.23519482538104058,0.13753869608044625,0.19602770674973727,0.36360027194023131,0.22142705805599688,0.23302247896790504,0.23492942862212657,0.32465310171246531,0.30261444747447969,0.11446258462965489,0.29394924789667132,0.33807997405529022,0.17412610538303852,0.28444593921303751,0.22302993871271609,0.2138601142913103,0.10344695076346397,0.28535324484109881,0.22189411111176013,0.26392791531980037,0.36638192981481554,0.22184704281389714,0.42861785590648649,0.49787342362105846,0.16319537609815599,0.17907211333513259,0.21257345676422118,0.23477703481912612,0.27783804684877395,0.073881972022354608,0.24978021979331971,0.11307552829384804,0.17145613990724087,0.065282803401350981,0.086689865961670873,0.24997763633728026,0.50598672479391094,0.81295668482780459,0.59122506827116017,0.31496992856264117,0.30049220174551011,0.12043967805802822,0.1885833114385605,0.082483004406094546,0.17466912688687444,0.19322013519704342
0.14984831362962722,0.059716040827333929,0.12866396233439445,0.14621923863887787,0.11659080870449542,0.11372527312487364,0.17315299659967423,0.128732318431139,0.12215902023017407,0.11864952556788921,0.077239797171205285,0.13291722759604455,0.10243560299277306,0.19549880102276801,0.18772095926105975,0.083237873390316963,0.12434536665678024,0.10054522193968296,0.13206728361546993,0.1578817330300808,0.17752361446619033,0.15027092285454274,0.14195068404078484,0.11976901236921549,0.16435417979955674,0.20706049725413322,0.17937686070799827,0.14311468917876483,0.13369995728135109,0.054809029772877695,0.070786049216985697,0.091371846571564677,0.082029474526643748,0.064119092375040057,0.072559258714318273,0.098743028938770294,0.11093448139727116,0.082354315742850306,0.071793712303042406,0.12324843965470791,0.1317385621368885,0.05484432056546211,0.080750035308301452,0.054998995363712312,0.096519206836819652,0.086291288025677204,0.062128787860274315,0.069116858392953867,0.06330119669437409,0.08602638058364391,0.23031062483787537,0.12411328814923764,0.17500293329358102,0.10148307010531425,0.10476348036900163,0.21110349856317043,0.093272024765610695,0.10747390743345023,0.072624189779162407,0.078035249747335916,0.085656953230500224,0.056914633885025975,0.10739000346511603,0.18404082730412483,0.13113319873809814,0.10202661696821451,0.18142602182924747,0.09757235627621412,0.073658071830868727,0.030332142859697341,0.056895028799772263,0.083250120095908639,0.1404595285654068,0.17103161718696355,0.11343090515583754,0.11698474362492561,0.089864589273929596,0.060560482367873189,0.087111495994031424,0.08466839678585529,0.12167656905949116,0.10312097333371639,0.11336469165980816,0.13459343556314707,0.16664167009294034,0.11125428210943937,0.078425852395594117,0.082728605717420578,0.12803077213466169,0.12503478582948446,0.14878564476966857,0.17106083333492278,0.046390822716057302,0.059477896429598331,0.088823463022708896,0.085031043738126755,0.11841967590153217,0.13182288333773612,0.084750953689217562,0.10937916999682784,0.045100703556090596,0.057119680196046831,0.14945541284978389,0.14201871193945409,0.087413836549967525,0.054368278756737706,0.073468367755413058,0.063240927550941711,0.093888920545578,0.089979986846446994,0.095052042417228227,0.10710238683968783,0.12709831818938255,0.065515275485813623,0.099155590124428275,0.1075043199583888,0.096344867348670954,0.077739086560904974,0.066463804244995123,0.073689226806163785,0.09236565195024013,0.078157600574195379,0.047932705795392397,0.14876078888773919,0.096190279535949233,0.094172211922705168,0.10297798737883568,0.11220459528267383,0.16791952922940254,0.15013506934046744,0.19354518093168735,0.13264986984431743,0.089366417750716215,0.086108042858541012,0.17635065689682961,0.16313947550952435,0.14589659869670868,0.12886306680738926,0.13183239735662938,0.10162479840219021,0.097440793551504618,0.10580839496105909,0.091452095843851569,0.037677041534334418,0.047862309031188488,0.077145759761333463,0.11208389066159725,0.13944547101855279,0.14875451363623143,0.077935769036412236,0.070231171883642668,0.068672819249331954,0.074735353887081149,0.18663533851504327,0.21878400444984436,0.10581776238977909,0.081612932123243803,0.13976643234491348,0.13876136317849158,0.12489231955260038,0.13776273727416993,0.15503502450883389,0.11013208515942097,0.069041783362627035,0.072314622625708577,0.090720622241497045,0.13956364057958126,0.143638152256608,0.10455011576414108,0.11281155012547969,0.12148817293345929,0.10456298924982547,0.17294022999703884,0.16159503310918807,0.10990984197705984,0.13861087933182717,0.10939156841486693,0.12397133577615023,0.10947048366069793,0.10016200244426728,0.090830251760780814,0.084469150379300112,0.079856765829026705,0.078361942060291762,0.16148518547415733,0.10895225517451763,0.16193765513598918,0.073671459034085271,0.082461017183959484,0.094935733824968338,0.078371425345540049,0.036469149403274059,0.079434575140476221,0.11123750908300281,0.12978216242045165,0.12232371140271425,0.11277427524328232,0.10414296239614487,0.12388642393052578,0.1563107892870903
0.172536638751626,0.1843581698834896,0.14684993512928485,0.22451996803283691,0.17952066212892531,0.1582033082842827,0.16152414865791798,0.10483447127044201,0.089002168551087377,0.14281977117061614,0.26924381852149964,0.30308939851820471,0.24701921194791793,0.23080487325787544,0.21263412758708,0.19092212319374086,0.14904482625424861,0.23916215114295483,0.15488061178475618,0.21449751183390617,0.27272732108831405,0.16818093117326499,0.17768597193062305,0.17273824252188205,0.19229057058691978,0.16479675695300103,0.18603346087038516,0.20683513805270196,0.21122535318136215,0.3889778830111027,0.34720435962080953,0.3300026558339596,0.33065169751644136,0.34926276132464407,0.3624834422022104,0.3820249676704407,0.38599328473210337,0.34597131796181202,0.36534174904227257,0.33770674448460342,0.32071179868653416,0.26750238277018068,0.2867921035736799,0.29700163528323176,0.29936152324080467,0.26386917494237422,0.2576965343207121,0.34728125110268593,0.27620172351598737,0.30339900553226473,0.25409969165921209,0.092614021152257919,0.10957915633916855,0.23026901260018348,0.22049513608217239,0.13569328859448432,0.28675280883908272,0.19817950017750263,0.13178822528570891,0.086584819667041305,0.22499320246279239,0.28520890399813653,0.19832782372832297,0.21288198977708817,0.18580517396330834,0.14685564190149308,0.093577310070395464,0.079321089200675488,0.065850919298827651,0.097012882679700846,0.13689876571297646,0.10362838953733444,0.12394291460514069,0.16025612056255339,0.16693699024617673,0.14480272680521011,0.12688205391168594,0.15329304821789264,0.25261252298951148,0.33338491544127463,0.16868292056024076,0.17846235297620297,0.21899903640151025,0.1361932259052992,0.14743338115513324,0.21984742768108845,0.21017279848456383,0.20947990939021111,0.18836291581392289,0.20079919546842576,0.15664621070027351,0.1687256634235382,0.081721820123493674,0.11224130634218454,0.17455531507730485,0.19952902346849441,0.19207082092761993,0.2361727099865675,0.23331154547631741,0.17819948084652423,0.28849998023360968,0.13572280034422873,0.19127074405550956,0.10370044000446796,0.097186321765184408,0.15463336147367954,0.12040216494351626,0.13295355252921581,0.15364414528012277,0.21257812827825545,0.12827162779867649,0.13368574902415276,0.078224873170256615,0.11662525776773691,0.12324843369424343,0.098928969167172906,0.088808995112776762,0.091134931892156601,0.15529347918927669,0.12215272169560194,0.11182164419442416,0.16308774724602698,0.13295776564627887,0.13588036727160216,0.070536899287253624,0.10418698340654373,0.15972209684550762,0.14773757010698318,0.092953993007540703,0.09926516301929951,0.1186408519744873,0.37299128659069536,0.38800962157547475,0.49467603415250777,0.23031672164797784,0.2275385271757841,0.2297972023487091,0.30614731162786485,0.25550023913383485,0.30643164664506911,0.20309987105429173,0.3214272581040859,0.16498169396072626,0.11756163872778416,0.11590617187321187,0.094232407212257382,0.1083966463804245,0.083837941288948059,0.12581002525985241,0.16250141859054565,0.1622769795358181,0.19037312567234038,0.16129720993340016,0.16955878250300885,0.19801039844751359,0.27515991404652596,0.14052862301468849,0.11616181656718254,0.087105023115873342,0.085296144708991051,0.1020610373467207,0.072177794389426703,0.19212740622460842,0.24613875932991505,0.16057777181267738,0.13694635313004255,0.10348675735294818,0.097126366943120962,0.20085686333477498,0.1616663035005331,0.19467913806438447,0.1674712285399437,0.17207920812070371,0.1804751928895712,0.10884940773248672,0.1736982710659504,0.21992209609597921,0.1328958235681057,0.24385760053992273,0.19749575108289719,0.19442248679697513,0.22461279779672622,0.16595865264534951,0.29868956804275515,0.19941521137952806,0.21032008714973927,0.20259136706590652,0.29889436736702918,0.28586515933275225,0.23321353420615196,0.16333252638578416,0.082716751471161837,0.12881491705775261,0.17391312010586263,0.18817124962806703,0.26042189970612528,0.2003517359495163,0.22752184197306632,0.20046719834208487,0.14406379498541355
0.30242347791790963,0.26173417195677756,0.29079853892326357,0.25240626558661461,0.32898600250482557,0.22159765288233757,0.16416795104742049,0.21592241227626802,0.18799969404935837,0.1955792263150215,0.34442804008722305,0.18803558684885502,0.30078095421195028,0.23829726427793502,0.18774336762726307,0.1741404041647911,0.22339633852243423,0.3499340698122978,0.14230324067175387,0.2326655201613903,0.24225766584277153,0.27220015078783033,0.21950749605894088,0.19026625454425811,0.16170333661139011,0.15279228128492833,0.16615916639566422,0.22742678001523017,0.23877551406621933,0.21795896217226982,0.16838583573698998,0.15890016332268714,0.1631460502743721,0.13520980775356292,0.16315926872193814,0.12467041090130807,0.14003098830580712,0.15564281120896339,0.21767715364694595,0.1259678728878498,0.095105499029159546,0.20286194831132889,0.20612470656633378,0.35326952040195464,0.26709831804037093,0.23050712198019027,0.25145614072680472,0.28011090829968455,0.35129462778568266,0.2844495102763176,0.10924718081951142,0.14037518873810767,0.098292431235313421,0.26118796169757841,0.23116261437535285,0.09233418814837932,0.3195891737937927,0.35500688254833224,0.15540336221456527,0.17595451064407824,0.25338311642408373,0.29487106204032898,0.25602690503001213,0.26550057269632815,0.25472949594259264,0.30429403185844422,0.37752260863780973,0.27978699840605259,0.25559095516800878,0.28196258842945099,0.3919674724340439,0.34028805792331696,0.30832413509488105,0.34061700403690337,0.28284544572234155,0.18367216326296329,0.24333064481616021,0.30067681670188906,0.37739179730415345,0.27424471452832222,0.33911686688661574,0.30578909665346143,0.29533086419105531,0.29406330063939096,0.2693389505147934,0.24456554427742958,0.24318838641047477,0.27854943946003913,0.23749819397926331,0.27820714414119718,0.18447264209389685,0.22700771614909171,0.19321609437465667,0.19462242648005484,0.22913033664226531,0.11936055533587933,0.19026881679892541,0.2396986961364746,0.34374196678400037,0.28331871889531612,0.096314340457320208,0.31266304925084115,0.22624073252081872,0.17083627320826053,0.27754405699670315,0.34713983237743379,0.35059269964694978,0.21975416764616967,0.16693875156342983,0.22290755733847617,0.28662978932261468,0.26546851918101311,0.28318225815892217,0.29342817589640618,0.24386346191167832,0.20471125617623329,0.25910822637379172,0.23931466788053513,0.40874059945344926,0.39451156109571456,0.3212745375931263,0.12940187510102988,0.23566222367808223,0.32399761229753493,0.17634140998125075,0.15307899564504623,0.35906334668397905,0.31713429987430575,0.32984723448753356,0.26591275110840795,0.22001189403235913,0.10482587441802024,0.16097438521683216,0.20850931368768216,0.23452062979340554,0.17942960187792778,0.17696198560297488,0.20791990980505942,0.25697211101651191,0.23248565196990967,0.13399583753198385,0.17460052780807017,0.11492180433124304,0.28440864831209184,0.26227388754487035,0.26112376227974893,0.34086156487464903,0.30555486306548119,0.31754415407776831,0.32547334730625155,0.31813250109553337,0.30291295088827608,0.22801244258880615,0.27001617252826693,0.21466387957334518,0.32108660191297533,0.34056290239095688,0.20887323319911957,0.3038580849766731,0.28542466908693315,0.31754890084266663,0.27035549581050872,0.24050778299570083,0.33867566138505933,0.30827334597706796,0.29050099924206735,0.32331105619668959,0.2800342455506325,0.28161902949213979,0.27483485192060469,0.32462863996624947,0.26624270305037501,0.27781036496162415,0.21700442284345628,0.22390558645129205,0.29388363808393481,0.146962364949286,0.15815774705260993,0.30605152398347857,0.33806165605783461,0.31858875453472135,0.29682957082986833,0.30057543069124221,0.32277467027306556,0.2260364793241024,0.34897020906209947,0.26156257167458535,0.33955764919519427,0.3231009915471077,0.26862054318189621,0.1573830869048834,0.036966820154339074,0.1201945748180151,0.27159071266651152,0.26995349451899531,0.28572383448481559,0.26176617965102195,0.37748258411884306,0.31279055178165438,0.32587196528911588
0.16251585707068444,0.37246609479188919,0.26739852577447892,0.21265774816274643,0.24643948748707772,0.17118938639760017,0.10080953072756529,0.17674113269895314,0.15145707782357931,0.17138669453561306,0.20215720869600773,0.13156188316643239,0.18215287961065768,0.13125907294452191,0.11956780739128589,0.12266725953668356,0.15198705494403839,0.16821610964834691,0.093755733408033851,0.17245186492800713,0.15543389767408372,0.19732724204659463,0.13991875350475311,0.10016430430114269,0.11549550220370293,0.11484887786209583,0.11980239264667034,0.12465421371161937,0.14581024944782256,0.20415914431214333,0.16347772404551505,0.17442040517926216,0.19038865640759467,0.17895098328590392,0.19737410545349121,0.14431314580142499,0.12268179208040238,0.20666776001453399,0.2294899344444275,0.097474499046802526,0.060357979871332644,0.13849520906805993,0.11021072026342153,0.18581408001482486,0.11345096789300442,0.26524630412459371,0.18275569193065166,0.22927534542977809,0.22374080382287503,0.2139100657775998,0.12154326429590583,0.10680851563811303,0.075464955344796178,0.22723847478628159,0.18487328737974168,0.071965336613357064,0.18548284843564034,0.2118517577648163,0.11886205244809389,0.2029930368065834,0.24988627508282663,0.21611371561884879,0.24518587142229081,0.25691400840878487,0.32615452334284784,0.26656696125864981,0.25357355922460556,0.17978025134652853,0.21052902191877365,0.24600383602082729,0.29447014629840851,0.36566634401679038,0.24304822310805321,0.22178997397422789,0.23293685093522071,0.17709062844514847,0.14076997898519039,0.20360281243920325,0.19998783059418201,0.21209193393588066,0.20897986814379693,0.24138959497213364,0.22976949065923691,0.29398410394787788,0.20072074607014656,0.19204875007271766,0.18700057789683341,0.11359613426029683,0.11033054664731026,0.22788798175752162,0.10366632230579853,0.12180534973740578,0.18570287115871906,0.22767959944903851,0.21770740076899528,0.11265816306695342,0.16989229246973991,0.16992560885846614,0.20840914994478227,0.18756281882524489,0.11324102841317654,0.27531778514385224,0.20551933497190475,0.2499733492732048,0.30884836018085482,0.38064877539873121,0.3487042561173439,0.1298952627927065,0.15914790183305741,0.17186923027038575,0.24973733499646186,0.22206831499934196,0.22103904038667679,0.24690725728869439,0.24557744786143304,0.18780949339270592,0.28816555961966517,0.27206972241401672,0.24378533139824868,0.17417580932378768,0.12019278947263956,0.11018688427284359,0.16287173256278037,0.16793359890580178,0.10781869906932115,0.1913924127817154,0.29524072706699372,0.29058262109756472,0.29688870906829834,0.25224113538861276,0.19228450991213322,0.053298727050423621,0.086082052718847987,0.11840991023927927,0.10370877757668495,0.10096850469708443,0.090948443487286562,0.16547542177140712,0.18742478266358376,0.18069342114031314,0.072625476308166986,0.16580474860966204,0.11923289634287357,0.3676460675895214,0.33099136650562289,0.29920090213418005,0.25806890428066254,0.16883242502808571,0.2093406541272998,0.24914125707000495,0.21297133490443229,0.22810155823826789,0.16891735270619393,0.16876398511230944,0.13334689959883689,0.16039702519774438,0.24126783683896064,0.17159823589026929,0.24884845614433287,0.27136436998844149,0.20769788026809693,0.17777856960892677,0.1546182669699192,0.23168120793998243,0.16488501541316508,0.14375205263495444,0.25951243937015533,0.19475529268383979,0.18994405791163443,0.23682718053460122,0.25575710311532018,0.17636983320116997,0.15527608953416347,0.17699743732810019,0.19095323532819747,0.17196015827357769,0.095106111280620104,0.087101668119430542,0.17742501944303513,0.18520848080515862,0.18358505517244339,0.15931144766509533,0.17577110826969147,0.22629184797406196,0.16328290179371835,0.21868191957473754,0.20245227515697478,0.22259372547268869,0.22188296243548394,0.15280262008309364,0.094926237314939502,0.03089059516787529,0.080330872349441057,0.12828874140977858,0.11160090267658233,0.21109087429940701,0.23652449697256089,0.20836960598826409,0.18818669803440571,0.18053331151604651
